Gene ID	FPKM_NP1071_GTGGCC_R1
ENSMUSG00000078206	0
ENSMUSG00000078208	0
ENSMUSG00000078210	0
ENSMUSG00000078212	0
ENSMUSG00000078213	0
ENSMUSG00000078214	0
ENSMUSG00000078218	0
ENSMUSG00000078234	2.86001
ENSMUSG00000078235	12.4906
ENSMUSG00000078238	1.11849
ENSMUSG00000078240	0
ENSMUSG00000078247	0.581137
ENSMUSG00000078249	14.2802
ENSMUSG00000078251	0.0164533
ENSMUSG00000078252	0
ENSMUSG00000078253	0
ENSMUSG00000078254	0
ENSMUSG00000078255	0
ENSMUSG00000078256	0
ENSMUSG00000078257	0
ENSMUSG00000078258	0
ENSMUSG00000078259	0
ENSMUSG00000078260	0
ENSMUSG00000078261	0
ENSMUSG00000078262	0
ENSMUSG00000078263	0
ENSMUSG00000078269	0
ENSMUSG00000078270	0
ENSMUSG00000078276	0
ENSMUSG00000078280	0
ENSMUSG00000078284	3.70698E-46
ENSMUSG00000078289	0
ENSMUSG00000078291	0
ENSMUSG00000078300	0
ENSMUSG00000078302	0.86389
ENSMUSG00000078306	0.159113
ENSMUSG00000078307	26.883
ENSMUSG00000078308	0.0385151
ENSMUSG00000078314	0
ENSMUSG00000078315	0
ENSMUSG00000078317	8.45824
ENSMUSG00000078320	0
ENSMUSG00000078324	0
ENSMUSG00000078346	0
ENSMUSG00000078348	45.0477
ENSMUSG00000078349	1.47401
ENSMUSG00000078350	12.0526
ENSMUSG00000078353	0
ENSMUSG00000078354	0
ENSMUSG00000078355	0
ENSMUSG00000078365	0
ENSMUSG00000078370	0.195407
ENSMUSG00000078377	0.10803
ENSMUSG00000078380	0
ENSMUSG00000078384	0
ENSMUSG00000078420	0
ENSMUSG00000078427	13.8883
ENSMUSG00000078429	22.0384
ENSMUSG00000078430	0
ENSMUSG00000078435	0.755994
ENSMUSG00000078439	0.589912
ENSMUSG00000078440	56.5814
ENSMUSG00000078441	20.4016
ENSMUSG00000078442	0.077344
ENSMUSG00000078444	0.469199
ENSMUSG00000078451	1.12185
ENSMUSG00000078452	0.104542
ENSMUSG00000078453	8.06812
ENSMUSG00000078480	2.50711
ENSMUSG00000078481	0
ENSMUSG00000078484	11.9254
ENSMUSG00000078485	1.41295
ENSMUSG00000078486	0.864634
ENSMUSG00000078487	0
ENSMUSG00000078488	0
ENSMUSG00000078489	0.868477
ENSMUSG00000078490	0.501119
ENSMUSG00000078491	0
ENSMUSG00000078492	0
ENSMUSG00000078493	1.58187
ENSMUSG00000078494	0
ENSMUSG00000078495	0.110499
ENSMUSG00000078496	0.801105
ENSMUSG00000078497	0
ENSMUSG00000078498	0.023728
ENSMUSG00000078500	0
ENSMUSG00000078502	0.0265962
ENSMUSG00000078503	0.111287
ENSMUSG00000078504	0
ENSMUSG00000078505	0
ENSMUSG00000078506	0
ENSMUSG00000078507	0
ENSMUSG00000078508	0
ENSMUSG00000078509	0
ENSMUSG00000078510	0
ENSMUSG00000078511	0
ENSMUSG00000078512	0
ENSMUSG00000078513	0
ENSMUSG00000078515	6.73373
ENSMUSG00000078517	27.5416
ENSMUSG00000078518	0
ENSMUSG00000078519	0.166096
ENSMUSG00000078520	0
ENSMUSG00000078521	0.36476
ENSMUSG00000078525	23.6923
ENSMUSG00000078528	0
ENSMUSG00000078531	0.0147085
ENSMUSG00000078532	13.8025
ENSMUSG00000078537	0
ENSMUSG00000078546	1.86668
ENSMUSG00000078550	4.93543
ENSMUSG00000078552	3.22103
ENSMUSG00000078554	0.33955
ENSMUSG00000078561	0
ENSMUSG00000078566	63.3529
ENSMUSG00000078570	35.389
ENSMUSG00000078572	14.9913
ENSMUSG00000078575	0
ENSMUSG00000078576	0
ENSMUSG00000078577	0
ENSMUSG00000078578	58.769
ENSMUSG00000078580	2.5368
ENSMUSG00000078584	6.39199
ENSMUSG00000078586	0
ENSMUSG00000078588	6.00827
ENSMUSG00000078590	0
ENSMUSG00000078591	19.9795
ENSMUSG00000078592	0
ENSMUSG00000078593	0
ENSMUSG00000078597	0
ENSMUSG00000078598	0
ENSMUSG00000078599	0.205931
ENSMUSG00000078600	0
ENSMUSG00000078601	0.359775
ENSMUSG00000078604	0
ENSMUSG00000078605	0
ENSMUSG00000078606	0.203656
ENSMUSG00000078607	1.09261
ENSMUSG00000078611	3.11638
ENSMUSG00000078612	0.194889
ENSMUSG00000078616	0.0430859
ENSMUSG00000078618	0.0560663
ENSMUSG00000078619	7.19829
ENSMUSG00000078620	0
ENSMUSG00000078621	0
ENSMUSG00000078622	37.9727
ENSMUSG00000078624	2.31507
ENSMUSG00000078625	0.0752418
ENSMUSG00000078626	0
ENSMUSG00000078627	0.574311
ENSMUSG00000078630	2.61827
ENSMUSG00000078632	0
ENSMUSG00000078635	0.0889404
ENSMUSG00000078636	0
ENSMUSG00000078639	0
ENSMUSG00000078640	2.4197
ENSMUSG00000078648	0.090763
ENSMUSG00000078650	0
ENSMUSG00000078651	1.41082
ENSMUSG00000078652	37.2827
ENSMUSG00000078653	0.286286
ENSMUSG00000078655	0
ENSMUSG00000078656	32.3904
ENSMUSG00000078657	0
ENSMUSG00000078658	0
ENSMUSG00000078664	0
ENSMUSG00000078667	0.986817
ENSMUSG00000078668	0
ENSMUSG00000078670	11.8339
ENSMUSG00000078671	9.50219
ENSMUSG00000078672	0
ENSMUSG00000078673	0
ENSMUSG00000078674	0.0714393
ENSMUSG00000078675	0
ENSMUSG00000078676	18.3565
ENSMUSG00000078677	0
ENSMUSG00000078680	0
ENSMUSG00000078681	30.9545
ENSMUSG00000078683	0
ENSMUSG00000078684	5.59105
ENSMUSG00000078685	0
ENSMUSG00000078686	0
ENSMUSG00000078687	0
ENSMUSG00000078688	0
ENSMUSG00000078689	0
ENSMUSG00000078691	0.117799
ENSMUSG00000078695	23.0932
ENSMUSG00000078698	0
ENSMUSG00000078700	1.82009
ENSMUSG00000078706	0.0566881
ENSMUSG00000078713	39.2143
ENSMUSG00000078716	29.7194
ENSMUSG00000078719	5.0969
ENSMUSG00000078721	0.0640989
ENSMUSG00000078722	1.34941
ENSMUSG00000078735	0
ENSMUSG00000078737	0
ENSMUSG00000078742	0
ENSMUSG00000078746	0.0482604
ENSMUSG00000078747	43.0305
ENSMUSG00000078752	0
ENSMUSG00000078753	0
ENSMUSG00000078754	0
ENSMUSG00000078757	0
ENSMUSG00000078759	0
ENSMUSG00000078762	2.42819
ENSMUSG00000078763	0
ENSMUSG00000078765	31.3306
ENSMUSG00000078768	2.40284
ENSMUSG00000078771	10.7597
ENSMUSG00000078772	0
ENSMUSG00000078773	0.231523
ENSMUSG00000078776	0
ENSMUSG00000078779	0.846566
ENSMUSG00000078780	0
ENSMUSG00000078783	0
ENSMUSG00000078784	11.1989
ENSMUSG00000078786	5.85789
ENSMUSG00000078787	0.26364
ENSMUSG00000078789	8.30672
ENSMUSG00000078793	0
ENSMUSG00000078794	87.9112
ENSMUSG00000078795	0
ENSMUSG00000078796	0.116533
ENSMUSG00000078798	0
ENSMUSG00000078799	0
ENSMUSG00000078800	0
ENSMUSG00000078808	1.9315
ENSMUSG00000078810	0
ENSMUSG00000078812	193.754
ENSMUSG00000078813	4.84385
ENSMUSG00000078815	0.245241
ENSMUSG00000078816	48.9436
ENSMUSG00000078817	0
ENSMUSG00000078821	0.982036
ENSMUSG00000078838	0.219414
ENSMUSG00000078840	0
ENSMUSG00000078847	0
ENSMUSG00000078850	0
ENSMUSG00000078851	10.7847
ENSMUSG00000078853	2.93085
ENSMUSG00000078861	1.29276
ENSMUSG00000078862	2.73883
ENSMUSG00000078864	0.923663
ENSMUSG00000078865	0
ENSMUSG00000078866	7.2808
ENSMUSG00000078867	1.22124
ENSMUSG00000078868	0.5463
ENSMUSG00000078869	0
ENSMUSG00000078870	3.39467
ENSMUSG00000078872	0.326212
ENSMUSG00000078875	0
ENSMUSG00000078876	0
ENSMUSG00000078877	0.106089
ENSMUSG00000078878	0
ENSMUSG00000078879	0.294218
ENSMUSG00000078880	2.89238
ENSMUSG00000078881	0.0911365
ENSMUSG00000078886	2.98952
ENSMUSG00000078887	1.01306
ENSMUSG00000078889	0.135273
ENSMUSG00000078891	0
ENSMUSG00000078894	1.70311
ENSMUSG00000078895	0
ENSMUSG00000078896	0.0522726
ENSMUSG00000078897	0.0816198
ENSMUSG00000078898	0.0906392
ENSMUSG00000078899	17.4775
ENSMUSG00000078901	0.235737
ENSMUSG00000078902	0.410487
ENSMUSG00000078903	2.34902
ENSMUSG00000078905	0
ENSMUSG00000078906	0.144589
ENSMUSG00000078907	0.354394
ENSMUSG00000078908	7.34552
ENSMUSG00000078912	0
ENSMUSG00000078915	0.671096
ENSMUSG00000078917	0
ENSMUSG00000078919	20.959
ENSMUSG00000078920	0.550371
ENSMUSG00000078921	0.55025
ENSMUSG00000078922	0.313685
ENSMUSG00000078923	66.1809
ENSMUSG00000078924	0
ENSMUSG00000078925	0
ENSMUSG00000078926	0.0444662
ENSMUSG00000078931	11.6028
ENSMUSG00000078932	0
ENSMUSG00000078933	0.0836725
ENSMUSG00000078934	0
ENSMUSG00000078935	0
ENSMUSG00000078936	
ENSMUSG00000078937	0.799867
ENSMUSG00000078938	0
ENSMUSG00000078940	0
ENSMUSG00000078941	9.3374
ENSMUSG00000078942	0.00990357
ENSMUSG00000078945	0.0305028
ENSMUSG00000078949	0
ENSMUSG00000078952	0
ENSMUSG00000078953	0
ENSMUSG00000078954	0.258464
ENSMUSG00000078955	0
ENSMUSG00000078956	0
ENSMUSG00000078957	0
ENSMUSG00000078958	3.79578
ENSMUSG00000078960	1.4965
ENSMUSG00000078962	0
ENSMUSG00000078963	0.371758
ENSMUSG00000078964	0
ENSMUSG00000078965	0.424188
ENSMUSG00000078967	0
ENSMUSG00000078970	2.94731
ENSMUSG00000078972	0
ENSMUSG00000078974	13.2112
ENSMUSG00000078982	0
ENSMUSG00000078984	1.67774
ENSMUSG00000078991	0
ENSMUSG00000078994	0.686279
ENSMUSG00000078995	0.128819
ENSMUSG00000078998	0
ENSMUSG00000079000	0
ENSMUSG00000079001	0
ENSMUSG00000079002	5.70661
ENSMUSG00000079003	11.2281
ENSMUSG00000079005	0
ENSMUSG00000079006	0
ENSMUSG00000079007	0
ENSMUSG00000079008	0
ENSMUSG00000079009	0
ENSMUSG00000079010	0
ENSMUSG00000079011	0.120581
ENSMUSG00000079012	0
ENSMUSG00000079013	0
ENSMUSG00000079014	0
ENSMUSG00000079015	0
ENSMUSG00000079016	0
ENSMUSG00000079018	25.1084
ENSMUSG00000079019	5.43411E-40
ENSMUSG00000079020	13.6586
ENSMUSG00000079021	1.95783E-12
ENSMUSG00000079022	0.165956
ENSMUSG00000079024	0
ENSMUSG00000079025	0
ENSMUSG00000079029	0
ENSMUSG00000079030	0
ENSMUSG00000079031	0
ENSMUSG00000079033	0.108643
ENSMUSG00000079034	0
ENSMUSG00000079036	3.90253
ENSMUSG00000079037	314.427
ENSMUSG00000079038	0.272736
ENSMUSG00000079039	0
ENSMUSG00000079042	0
ENSMUSG00000079043	2.20321
ENSMUSG00000079045	0.802397
ENSMUSG00000079048	0
ENSMUSG00000079049	0
ENSMUSG00000079051	0.142879
ENSMUSG00000079053	0
ENSMUSG00000079055	4.87423
ENSMUSG00000079056	49.1847
ENSMUSG00000079057	1.09974
ENSMUSG00000079058	0
ENSMUSG00000079061	0
ENSMUSG00000079064	0
ENSMUSG00000079065	1.09
ENSMUSG00000079067	0
ENSMUSG00000079069	0
ENSMUSG00000079070	0.466331
ENSMUSG00000079071	0
ENSMUSG00000079076	0.982455
ENSMUSG00000079083	1.89053
ENSMUSG00000079084	5.74002
ENSMUSG00000079091	0
ENSMUSG00000079092	0
ENSMUSG00000079093	0
ENSMUSG00000079101	0
ENSMUSG00000079102	0
ENSMUSG00000079103	0.0617745
ENSMUSG00000079104	3.29045
ENSMUSG00000079105	0.0981004
ENSMUSG00000079108	24.3028
ENSMUSG00000079109	4.89146
ENSMUSG00000079110	1.69715
ENSMUSG00000079111	10.5812
ENSMUSG00000079112	0
ENSMUSG00000079113	0
ENSMUSG00000079114	0
ENSMUSG00000079116	0
ENSMUSG00000079120	0
ENSMUSG00000079137	0
ENSMUSG00000079138	0
ENSMUSG00000079139	9.91692
ENSMUSG00000079140	0
ENSMUSG00000079143	0
ENSMUSG00000079144	1.12179
ENSMUSG00000079146	0
ENSMUSG00000079156	0
ENSMUSG00000079157	26.7993
ENSMUSG00000079162	0.0587432
ENSMUSG00000079163	0
ENSMUSG00000079164	0.103843
ENSMUSG00000079165	1.11352
ENSMUSG00000079168	0.244259
ENSMUSG00000079169	0
ENSMUSG00000079170	0
ENSMUSG00000079171	0
ENSMUSG00000079173	0.00807179
ENSMUSG00000079174	0
ENSMUSG00000079175	0
ENSMUSG00000079177	0.32972
ENSMUSG00000079179	22.8172
ENSMUSG00000079180	0
ENSMUSG00000079183	0
ENSMUSG00000079184	13.7588
ENSMUSG00000079186	0
ENSMUSG00000079190	0
ENSMUSG00000079192	0
ENSMUSG00000079197	25.2142
ENSMUSG00000079215	23.9914
ENSMUSG00000079222	0.0551357
ENSMUSG00000079223	0
ENSMUSG00000079224	4.20491
ENSMUSG00000079225	23.5459
ENSMUSG00000079227	0.996668
ENSMUSG00000079230	0
ENSMUSG00000079235	3.09377
ENSMUSG00000079239	0
ENSMUSG00000079242	2.95859
ENSMUSG00000079243	0.0113784
ENSMUSG00000079244	0
ENSMUSG00000079246	
ENSMUSG00000079247	0
ENSMUSG00000079254	0.211812
ENSMUSG00000079258	0
ENSMUSG00000079259	0.106791
ENSMUSG00000079260	2.92369
ENSMUSG00000079261	0
ENSMUSG00000079262	3.44866
ENSMUSG00000079263	0
ENSMUSG00000079264	0
ENSMUSG00000079265	0
ENSMUSG00000079266	0
ENSMUSG00000079267	0
ENSMUSG00000079269	0
ENSMUSG00000079271	0
ENSMUSG00000079272	0
ENSMUSG00000079273	0
ENSMUSG00000079276	0
ENSMUSG00000079277	0
ENSMUSG00000079278	0
ENSMUSG00000079283	4.53783
ENSMUSG00000079284	0
ENSMUSG00000079286	0
ENSMUSG00000079293	0.116841
ENSMUSG00000079295	0
ENSMUSG00000079297	6.34851
ENSMUSG00000079298	0.0469524
ENSMUSG00000079299	0
ENSMUSG00000079304	0.647472
ENSMUSG00000079311	0.0671096
ENSMUSG00000079316	12.4429
ENSMUSG00000079317	17.3636
ENSMUSG00000079323	0.0535543
ENSMUSG00000079324	0.0706793
ENSMUSG00000079326	0
ENSMUSG00000079330	1.0825
ENSMUSG00000079333	0
ENSMUSG00000079334	5.95561
ENSMUSG00000079339	1.30269
ENSMUSG00000079342	0
ENSMUSG00000079343	0.0998325
ENSMUSG00000079344	0
ENSMUSG00000079346	0
ENSMUSG00000079349	0
ENSMUSG00000079350	0
ENSMUSG00000079353	0
ENSMUSG00000079355	0
ENSMUSG00000079356	0
ENSMUSG00000079357	0.0394979
ENSMUSG00000079359	0
ENSMUSG00000079360	7.74522E-09
ENSMUSG00000079362	0.323414
ENSMUSG00000079363	0.366012
ENSMUSG00000079364	0.0969905
ENSMUSG00000079371	0
ENSMUSG00000079374	0
ENSMUSG00000079378	0
ENSMUSG00000079379	0
ENSMUSG00000079380	0
ENSMUSG00000079382	0
ENSMUSG00000079383	0.128757
ENSMUSG00000079386	0
ENSMUSG00000079387	0
ENSMUSG00000079388	0
ENSMUSG00000079389	0
ENSMUSG00000079391	0.100159
ENSMUSG00000079392	0
ENSMUSG00000079395	0
ENSMUSG00000079396	0.0667388
ENSMUSG00000079402	0.103112
ENSMUSG00000079407	0.198799
ENSMUSG00000079409	0
ENSMUSG00000079410	0.0335548
ENSMUSG00000079414	0.262085
ENSMUSG00000079415	1.08512E-07
ENSMUSG00000079416	0
ENSMUSG00000079418	1.95142
ENSMUSG00000079419	0.324266
ENSMUSG00000079421	0
ENSMUSG00000079423	0
ENSMUSG00000079424	0
ENSMUSG00000079426	103.219
ENSMUSG00000079427	3.3092
ENSMUSG00000079428	1.54283
ENSMUSG00000079429	0.608259
ENSMUSG00000079432	0
ENSMUSG00000079433	0
ENSMUSG00000079434	6.89088
ENSMUSG00000079435	76.9805
ENSMUSG00000079436	0.680079
ENSMUSG00000079437	2.8205
ENSMUSG00000079438	0
ENSMUSG00000079439	0
ENSMUSG00000079440	0
ENSMUSG00000079442	19.2341
ENSMUSG00000079444	5.17073
ENSMUSG00000079445	0.512445
ENSMUSG00000079450	1.04024
ENSMUSG00000079451	0
ENSMUSG00000079455	0
ENSMUSG00000079457	0.129594
ENSMUSG00000079460	0
ENSMUSG00000079462	0
ENSMUSG00000079465	0.0233009
ENSMUSG00000079466	0
ENSMUSG00000079467	0.204741
ENSMUSG00000079469	5.90714
ENSMUSG00000079470	1.56004
ENSMUSG00000079471	0
ENSMUSG00000079476	0
ENSMUSG00000079477	146.084
ENSMUSG00000079478	29.4456
ENSMUSG00000079479	0
ENSMUSG00000079480	8.41288
ENSMUSG00000079481	6.12044
ENSMUSG00000079484	8.37548
ENSMUSG00000079487	7.0789
ENSMUSG00000079488	5.92817
ENSMUSG00000079489	0.108737
ENSMUSG00000079491	1.22385
ENSMUSG00000079492	0.593201
ENSMUSG00000079494	1.89245
ENSMUSG00000079495	1.44336
ENSMUSG00000079497	0.218548
ENSMUSG00000079499	2.729
ENSMUSG00000079501	0
ENSMUSG00000079502	0.128136
ENSMUSG00000079505	0.127685
ENSMUSG00000079507	0.467476
ENSMUSG00000079508	18.1725
ENSMUSG00000079509	2.22262
ENSMUSG00000079510	0.0131656
ENSMUSG00000079511	2.71977
ENSMUSG00000079513	0
ENSMUSG00000079516	0
ENSMUSG00000079517	0
ENSMUSG00000079519	0
ENSMUSG00000079521	0
ENSMUSG00000079522	0
ENSMUSG00000079523	236.499
ENSMUSG00000079524	0
ENSMUSG00000079525	0
ENSMUSG00000079528	0
ENSMUSG00000079531	0.0465093
ENSMUSG00000079532	0
ENSMUSG00000079534	0.0696664
ENSMUSG00000079536	0
ENSMUSG00000079537	0.299273
ENSMUSG00000079539	0.090763
ENSMUSG00000079542	0
ENSMUSG00000079543	0
ENSMUSG00000079544	0
ENSMUSG00000079546	0
ENSMUSG00000079547	0.814126
ENSMUSG00000079550	0.231866
ENSMUSG00000079553	1.79937
ENSMUSG00000079554	0.0139109
ENSMUSG00000079555	1.56727
ENSMUSG00000079557	36.1001
ENSMUSG00000079559	0.631245
ENSMUSG00000079560	0
ENSMUSG00000079562	38.402
ENSMUSG00000079563	0
ENSMUSG00000079564	2.60439
ENSMUSG00000079566	0
ENSMUSG00000079575	1.42925
ENSMUSG00000079577	0
ENSMUSG00000079578	0
ENSMUSG00000079579	0
ENSMUSG00000079580	0.081817
ENSMUSG00000079583	0
ENSMUSG00000079584	0
ENSMUSG00000079588	0
ENSMUSG00000079592	4.00871
ENSMUSG00000079593	0.826056
ENSMUSG00000079594	0
ENSMUSG00000079595	0
ENSMUSG00000079597	0
ENSMUSG00000079598	32.0561
ENSMUSG00000079600	0
ENSMUSG00000079602	0
ENSMUSG00000079603	0
ENSMUSG00000079604	0
ENSMUSG00000079605	3.88697
ENSMUSG00000079606	0
ENSMUSG00000079608	0.741043
ENSMUSG00000079610	3.16197
ENSMUSG00000079614	7.27498
ENSMUSG00000079615	0.316576
ENSMUSG00000079619	0
ENSMUSG00000079620	0
ENSMUSG00000079625	0
ENSMUSG00000079626	0
ENSMUSG00000079627	0
ENSMUSG00000079628	0
ENSMUSG00000079629	0
ENSMUSG00000079630	0
ENSMUSG00000079633	0
ENSMUSG00000079635	0
ENSMUSG00000079636	0
ENSMUSG00000079637	0
ENSMUSG00000079638	0
ENSMUSG00000079639	0
ENSMUSG00000079641	58.6646
ENSMUSG00000079642	0
ENSMUSG00000079644	0
ENSMUSG00000079645	0.384593
ENSMUSG00000079649	0
ENSMUSG00000079652	0.42412
ENSMUSG00000079654	0.759631
ENSMUSG00000079655	0
ENSMUSG00000079657	23.8253
ENSMUSG00000079658	39.7656
ENSMUSG00000079659	6.05209
ENSMUSG00000079662	2.09063
ENSMUSG00000079666	0.0935742
ENSMUSG00000079669	0.602162
ENSMUSG00000079671	1.53808
ENSMUSG00000079677	32.4546
ENSMUSG00000079679	0
ENSMUSG00000079681	0.394684
ENSMUSG00000079685	0.0365247
ENSMUSG00000079693	0
ENSMUSG00000079694	0.152732
ENSMUSG00000079697	0
ENSMUSG00000079698	0
ENSMUSG00000079699	0
ENSMUSG00000079700	0
ENSMUSG00000079701	0.0806293
ENSMUSG00000079702	0
ENSMUSG00000079703	0
ENSMUSG00000079704	0
ENSMUSG00000079705	0
ENSMUSG00000079707	0
ENSMUSG00000079709	1.41802
ENSMUSG00000079710	0.0889319
ENSMUSG00000079711	0.0286744
ENSMUSG00000079712	0
ENSMUSG00000079716	5.72631
ENSMUSG00000079722	0
ENSMUSG00000079733	12.5085
ENSMUSG00000079737	0.284929
ENSMUSG00000079740	0
ENSMUSG00000079741	0
ENSMUSG00000079764	0
ENSMUSG00000079773	6.45034
ENSMUSG00000079774	0.0482604
ENSMUSG00000079794	0
ENSMUSG00000079797	0
ENSMUSG00000079800	0
ENSMUSG00000079806	0
ENSMUSG00000079808	0.104354
ENSMUSG00000079834	0.796908
ENSMUSG00000079842	0
ENSMUSG00000079845	0.270344
ENSMUSG00000079852	0
ENSMUSG00000079853	0
ENSMUSG00000079871	0
ENSMUSG00000079875	0
ENSMUSG00000079884	13.0522
ENSMUSG00000079889	0.308299
ENSMUSG00000079890	0
ENSMUSG00000079892	0
ENSMUSG00000079893	0
ENSMUSG00000079906	0.20762
ENSMUSG00000079915	0
ENSMUSG00000079941	4.41307E-05
ENSMUSG00000079942	0.338102
ENSMUSG00000079962	0
ENSMUSG00000079963	0
ENSMUSG00000079965	0
ENSMUSG00000079966	0
ENSMUSG00000079988	0
ENSMUSG00000079993	0
ENSMUSG00000079998	0
ENSMUSG00000080002	0.434239
ENSMUSG00000080006	0
ENSMUSG00000080021	0
ENSMUSG00000080046	0
ENSMUSG00000080050	0
ENSMUSG00000080051	0
ENSMUSG00000080054	0
ENSMUSG00000080057	0
ENSMUSG00000080058	135.446
ENSMUSG00000080059	0.467877
ENSMUSG00000080065	0
ENSMUSG00000080069	0
ENSMUSG00000080071	0
ENSMUSG00000080072	0
ENSMUSG00000080073	0
ENSMUSG00000080076	0
ENSMUSG00000080078	0.870704
ENSMUSG00000080115	0.104586
ENSMUSG00000080142	0
ENSMUSG00000080152	0.484953
ENSMUSG00000080155	0
ENSMUSG00000080158	0
ENSMUSG00000080175	0
ENSMUSG00000080180	0.298198
ENSMUSG00000080186	0
ENSMUSG00000080193	0
ENSMUSG00000080198	0.315872
ENSMUSG00000080205	0
ENSMUSG00000080222	0
ENSMUSG00000080223	0.500613
ENSMUSG00000080227	0
ENSMUSG00000080237	0
ENSMUSG00000080241	0
ENSMUSG00000080242	228.639
ENSMUSG00000080250	0
ENSMUSG00000080254	1.27277
ENSMUSG00000080266	0
ENSMUSG00000080268	17.6772
ENSMUSG00000080283	0
ENSMUSG00000080298	0
ENSMUSG00000080299	0
ENSMUSG00000080300	0
ENSMUSG00000080303	0
ENSMUSG00000080317	0
ENSMUSG00000080321	0
ENSMUSG00000080326	0
ENSMUSG00000080330	0
ENSMUSG00000080331	0
ENSMUSG00000080334	0
ENSMUSG00000080336	0
ENSMUSG00000080342	0
ENSMUSG00000080345	0
ENSMUSG00000080346	0
ENSMUSG00000080347	0
ENSMUSG00000080348	0
ENSMUSG00000080349	0
ENSMUSG00000080350	0
ENSMUSG00000080352	0
ENSMUSG00000080356	0
ENSMUSG00000080358	0
ENSMUSG00000080359	0
ENSMUSG00000080360	0
ENSMUSG00000080363	0
ENSMUSG00000080364	1.58187
ENSMUSG00000080365	0
ENSMUSG00000080366	0
ENSMUSG00000080367	0
ENSMUSG00000080368	0
ENSMUSG00000080370	0
ENSMUSG00000080374	0
ENSMUSG00000080378	0
ENSMUSG00000080380	0
ENSMUSG00000080383	0
ENSMUSG00000080384	0
ENSMUSG00000080385	0
ENSMUSG00000080390	0
ENSMUSG00000080391	0
ENSMUSG00000080394	0
ENSMUSG00000080396	0
ENSMUSG00000080401	0
ENSMUSG00000080402	0
ENSMUSG00000080405	0
ENSMUSG00000080406	0
ENSMUSG00000080408	0
ENSMUSG00000080409	0
ENSMUSG00000080410	0
ENSMUSG00000080411	0
ENSMUSG00000080412	0
ENSMUSG00000080413	0
ENSMUSG00000080415	0
ENSMUSG00000080419	0
ENSMUSG00000080424	0
ENSMUSG00000080425	0
ENSMUSG00000080426	0
ENSMUSG00000080427	0
ENSMUSG00000080428	0
ENSMUSG00000080430	0
ENSMUSG00000080432	0
ENSMUSG00000080434	0
ENSMUSG00000080437	0
ENSMUSG00000080440	0
ENSMUSG00000080441	0
ENSMUSG00000080443	0
ENSMUSG00000080445	0
ENSMUSG00000080451	0
ENSMUSG00000080452	0
ENSMUSG00000080454	0
ENSMUSG00000080455	0
ENSMUSG00000080459	0
ENSMUSG00000080461	0
ENSMUSG00000080463	0
ENSMUSG00000080465	0.969905
ENSMUSG00000080467	0
ENSMUSG00000080468	0
ENSMUSG00000080469	0
ENSMUSG00000080473	0
ENSMUSG00000080474	0
ENSMUSG00000080476	0
ENSMUSG00000080478	0
ENSMUSG00000080480	0
ENSMUSG00000080485	0
ENSMUSG00000080486	0
ENSMUSG00000080487	0
ENSMUSG00000080495	0
ENSMUSG00000080498	0
ENSMUSG00000080499	0
ENSMUSG00000080500	0
ENSMUSG00000080504	0
ENSMUSG00000080506	0
ENSMUSG00000080507	0
ENSMUSG00000080508	0
ENSMUSG00000080511	0
ENSMUSG00000080515	0
ENSMUSG00000080516	0
ENSMUSG00000080517	0
ENSMUSG00000080518	0
ENSMUSG00000080519	0
ENSMUSG00000080522	0
ENSMUSG00000080524	0
ENSMUSG00000080526	0
ENSMUSG00000080527	0
ENSMUSG00000080529	0
ENSMUSG00000080530	0
ENSMUSG00000080533	0
ENSMUSG00000080536	0
ENSMUSG00000080538	1.05458
ENSMUSG00000080539	0
ENSMUSG00000080540	0
ENSMUSG00000080542	0
ENSMUSG00000080543	0
ENSMUSG00000080544	0
ENSMUSG00000080545	0
ENSMUSG00000080547	0
ENSMUSG00000080549	0
ENSMUSG00000080555	0
ENSMUSG00000080556	0
ENSMUSG00000080557	0
ENSMUSG00000080558	0
ENSMUSG00000080561	0
ENSMUSG00000080562	0
ENSMUSG00000080566	0
ENSMUSG00000080573	0
ENSMUSG00000080574	0
ENSMUSG00000080575	0
ENSMUSG00000080577	0
ENSMUSG00000080580	0
ENSMUSG00000080582	0
ENSMUSG00000080586	0
ENSMUSG00000080590	0
ENSMUSG00000080592	0
ENSMUSG00000080594	0
ENSMUSG00000080595	0
ENSMUSG00000080596	0
ENSMUSG00000080597	0
ENSMUSG00000080600	0
ENSMUSG00000080601	0
ENSMUSG00000080602	0
ENSMUSG00000080607	0
ENSMUSG00000080609	0
ENSMUSG00000080610	0
ENSMUSG00000080613	0
ENSMUSG00000080615	0
ENSMUSG00000080616	0
ENSMUSG00000080622	0
ENSMUSG00000080624	0
ENSMUSG00000080625	0
ENSMUSG00000080626	0
ENSMUSG00000080627	0
ENSMUSG00000080631	0
ENSMUSG00000080632	0
ENSMUSG00000080635	0
ENSMUSG00000080636	0
ENSMUSG00000080645	0
ENSMUSG00000080649	0
ENSMUSG00000080651	0
ENSMUSG00000080653	0
ENSMUSG00000080655	0
ENSMUSG00000080657	0
ENSMUSG00000080659	0
ENSMUSG00000080661	0
ENSMUSG00000080662	0
ENSMUSG00000080663	0
ENSMUSG00000080665	0.558307
ENSMUSG00000080666	0
ENSMUSG00000080668	0
ENSMUSG00000080669	0
ENSMUSG00000080671	0
ENSMUSG00000080673	0
ENSMUSG00000080676	0
ENSMUSG00000080678	0
